DOY,co2_flux,air_temperature,ET,ch4_flux,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
318.0,1.96736,289.93,0.0799,0.00738,,,,,
318.062,1.85632,289.597,0.0458,-0.11812,,,,,
318.083,1.93093,289.362,0.0419,-0.222752,,,,,
318.146,2.52825,289.28,0.0486,0.210039,,,,,
318.167,1.89502,289.263,0.04,0.0855,,,,,
318.229,3.08961,289.78,0.0622,0.103579,,,,,
318.25,1.69879,289.963,0.0788,0.0953,,,,,
318.312,-1.87594,290.764,0.113582,0.343734,,,,,
318.333,-2.34379,291.204,0.156263,0.367087,,,,,
318.396,-2.53828,291.954,0.166724,0.146825,,,,,
318.479,-8.30455,293.285,0.454424,-0.52457,,,,,
318.5,-0.447271,292.742,0.158887,-0.0421,,,,,
318.562,2.85869,291.921,0.326522,-0.194795,,,,,
318.646,-4.94775,292.074,0.569521,-0.00218,,,,,
318.667,-2.94282,291.994,0.485135,-0.17211,,,,,
318.729,-0.645765,291.128,0.217181,0.0716,,,,,
318.75,0.0622,291.48,0.266612,-0.176552,,,,,
318.812,2.91916,290.696,0.154144,-0.17987,,,,,
318.833,3.23963,291.097,0.180507,-0.225463,,,,,
318.896,7.9548,290.188,0.104119,-0.0492,,,,,
318.917,5.44649,290.139,0.0819,-0.224206,,,,,
319.062,0.290614,292.378,0.152318,0.187935,,,,,
319.083,2.567,290.245,0.380696,-0.0476,,,,,
319.146,3.16147,289.762,0.276879,-0.0204,,,,,
319.167,1.84711,289.803,0.170982,-0.0348,,,,,
319.25,2.54461,290.036,0.314426,-0.00411,,,,,
319.396,-4.77146,290.877,0.392824,-0.0474,,,,,
319.417,-3.81969,289.99,0.255757,0.230142,,,,,
319.479,-5.67573,291.045,0.432551,-0.486346,,,,,
319.5,-9.15551,291.597,0.491473,-0.00107,,,,,
319.562,-10.4017,291.867,0.510142,-0.129785,,,,,
319.583,-9.59874,292.057,0.49637,-0.0602,,,,,
319.646,-10.4218,291.636,0.496517,-0.0418,,,,,
319.667,-8.46796,291.759,0.408388,-0.0375,,,,,
319.729,-1.17647,290.845,0.203581,-0.0482,,,,,
319.75,-3.39818,291.115,0.293959,0.109392,,,,,
319.812,2.15484,290.828,0.142664,-0.0125,,,,,
319.833,-1.8573,290.447,0.165133,-0.0383,,,,,
319.917,-3.61557,290.093,0.102643,-0.10914,,,,,
320.146,1.76691,289.671,0.145163,-0.0137,,,,,
320.167,2.41049,289.667,0.0916,-0.000287,,,,,
320.229,2.72895,290.013,0.104206,-0.00123,,,,,
320.25,1.91411,289.969,0.067,0.00735,,,,,
320.312,-2.79131,291.019,0.167404,0.0027,,,,,
320.333,-4.10205,291.285,0.206472,-0.0196,,,,,
320.396,-5.38252,291.686,0.241553,-0.0088,,,,,
320.417,-4.9248,291.608,0.220863,0.00693,,,,,
320.479,-7.6259,292.478,0.283109,0.0169,,,,,
320.5,-6.17838,291.719,0.226236,-0.0668,,,,,
320.562,-9.57152,292.746,0.352847,-0.0115,,,,,
320.583,-8.17373,292.588,0.267645,-0.0516,,,,,
320.646,-7.54949,292.833,0.297129,0.00862,,,,,
320.667,-6.91805,292.661,0.265777,0.0314,,,,,
320.729,-2.42304,292.251,0.164382,-0.0479,,,,,
320.75,-0.607645,291.864,0.122522,0.044,,,,,
320.812,2.12174,291.433,0.0428,-0.00303,,,,,
320.833,1.62754,291.484,0.055,-0.189544,,,,,
320.896,1.02342,290.963,0.00778,0.00498,,,,,
320.917,1.96676,291.019,0.018,0.00447,,,,,
320.979,1.84352,290.031,0.00622,-0.00466,,,,,
321.0,1.36711,289.873,0.00515,-0.00624,,,,,
321.062,1.2224,289.764,0.00529,0.000445,,,,,
321.083,1.64217,289.886,0.00789,-0.00401,,,,,
321.146,1.93805,290.492,0.0125,0.000455,,,,,
321.167,3.81285,290.678,0.0234,-0.00036,,,,,
321.229,2.42258,291.02,0.0451,-0.00106,,,,,
321.25,0.560686,291.444,0.00452,0.00198,,,,,
321.312,-0.633045,291.511,0.0319,-0.00059,,,,,
321.333,-0.272783,291.879,0.0448,0.00468,,,,,
321.583,-5.87363,294.886,0.433654,0.03,,,,,
321.604,-6.78912,294.834,0.496931,-0.0114,,,,,
321.625,-5.99209,294.779,0.447736,0.160763,,,,,
321.646,-5.23466,294.572,0.367436,0.0594,,,,,
321.729,-3.67769,293.626,0.213184,-0.0414,,,,,
321.812,2.56575,292.557,0.066,0.0387,,,,,
321.833,2.03901,291.946,0.0323,-0.00746,,,,,
321.896,1.63368,290.888,0.00931,0.0338,,,,,
321.917,2.18412,290.096,-0.00111,0.0239,,,,,
321.979,1.5308,286.864,-0.0019,0.0281,,,,,
322.0,-0.578437,286.431,-0.000463,0.0237,,,,,
322.146,1.4042,288.82,-0.00415,0.000216,,,,,
322.167,1.33394,289.085,-0.00246,-0.0749,,,,,
322.229,1.98846,289.348,0.00401,0.00115,,,,,
322.25,1.15332,289.858,0.0154,-0.00115,,,,,
322.312,-0.989144,294.804,0.10268,0.0203,,,,,
322.333,-2.58587,296.982,0.130584,-0.0192,,,,,
322.396,-0.947749,297.939,0.0682,0.00422,,,,,
322.417,-1.65232,300.073,0.119736,0.0177,,,,,
322.479,-1.23268,298.791,0.0963,-0.460127,,,,,
322.5,-2.27254,300.893,0.203225,0.0455,,,,,
322.562,2.28234,299.111,0.179965,-0.248172,,,,,
322.583,-0.372309,300.164,0.217168,0.0502,,,,,
322.646,-0.0986,304.299,0.203991,0.390267,,,,,
322.667,-0.260561,304.801,0.201631,0.0804,,,,,
322.729,0.491375,303.918,0.158218,-0.0643,,,,,
322.75,0.687312,303.442,0.149619,0.0358,,,,,
322.812,3.62479,301.835,0.0679,-0.452769,,,,,
322.896,3.27373,297.029,0.0381,-0.0339,,,,,
322.917,4.40761,296.435,0.0819,-0.0646,,,,,
322.979,2.52026,294.829,0.0261,-0.116745,,,,,
323.0,3.14376,294.642,0.0463,0.0692,,,,,
323.062,3.2032,294.098,0.0629,0.00896,,,,,
323.083,2.68819,293.89,0.0457,-0.0361,,,,,
323.146,2.76541,293.55,0.0488,0.0131,,,,,
323.167,2.24018,293.561,0.0334,0.00643,,,,,
323.25,0.986507,293.156,0.0467,0.00997,,,,,
323.312,-2.44193,293.376,0.076,0.0114,,,,,
323.333,-6.83329,293.662,0.108018,-0.0065,,,,,
323.396,-12.1251,294.528,0.220532,0.0144,,,,,
323.417,-13.1564,294.618,0.243057,0.0247,,,,,
323.479,-9.03291,295.299,0.370875,0.230856,,,,,
323.5,-8.15613,295.547,0.389497,-0.221839,,,,,
323.562,-7.70552,295.809,0.432032,-0.0745,,,,,
323.583,-8.15169,296.186,0.464442,0.325356,,,,,
323.646,-8.53444,295.201,0.3537,0.0475,,,,,
323.667,-6.64048,294.848,0.265014,0.0234,,,,,
323.729,-0.708308,293.638,0.14175,-0.0203,,,,,
323.75,0.53512,293.305,0.0989,-0.0063,,,,,
323.812,2.68809,292.772,0.0342,0.0167,,,,,
323.833,1.99585,292.585,0.0201,-0.0119,,,,,
323.896,2.63075,292.81,0.0223,0.034,,,,,
323.917,2.82113,292.631,0.02,0.0278,,,,,
323.979,2.37949,292.58,0.018,0.00574,,,,,
324.0,1.73709,292.696,0.0159,-0.0157,,,,,
324.062,4.55247,291.693,0.00903,-0.012,,,,,
324.083,3.1789,292.123,0.0156,0.00148,,,,,
324.146,2.32786,292.247,0.012,-0.00833,,,,,
324.167,2.75752,292.267,0.0135,-0.00316,,,,,
324.229,2.49429,292.122,0.00806,0.00114,,,,,
324.25,1.65734,292.328,0.0187,0.00248,,,,,
324.312,-2.70834,292.89,0.075,0.0157,,,,,
324.333,-5.81325,293.286,0.10749,-0.073,,,,,
324.396,-9.97944,294.274,0.291833,-0.00612,,,,,
324.417,-9.55339,294.06,0.289971,-0.00313,,,,,
324.479,-11.2917,295.203,0.519839,0.0379,,,,,
324.5,-10.1109,295.128,0.489073,0.0682,,,,,
324.562,-9.16575,295.215,0.458942,-0.162082,,,,,
324.583,-10.5009,295.3,0.50759,0.0786,,,,,
324.646,-9.4335,295.13,0.427189,-0.0571,,,,,
324.667,-7.64498,294.813,0.369403,-0.0886,,,,,
324.729,-4.14044,294.014,0.232003,0.000625,,,,,
324.75,-1.99396,293.431,0.170561,0.0629,,,,,
324.812,3.47093,292.466,0.0476,0.0326,,,,,
324.833,1.96036,292.256,0.0265,0.00936,,,,,
324.896,1.9117,292.538,0.0212,-0.00639,,,,,
324.917,2.12783,292.479,0.0217,-0.0294,,,,,
324.979,2.03217,292.43,0.0283,-0.0357,,,,,
325.0,2.61768,292.378,0.034,-0.00434,,,,,
325.062,2.50969,291.5,0.0193,-0.00171,,,,,
325.083,2.20928,291.314,0.00929,0.0209,,,,,
325.146,2.08742,291.534,0.0194,0.00797,,,,,
325.167,2.11981,291.443,0.0268,-0.0186,,,,,
325.229,2.12622,292.168,0.0203,0.00396,,,,,
325.25,2.01901,292.403,0.0329,-0.00345,,,,,
325.312,-1.44748,293.077,0.0516,-0.00958,,,,,
325.333,-6.13712,293.628,0.106997,0.00384,,,,,
325.396,-9.59127,294.278,0.219759,0.198895,,,,,
325.417,-9.8056,294.4,0.230204,-0.0184,,,,,
325.479,-12.1737,295.234,0.342527,0.0415,,,,,
325.5,-12.137,295.43,0.367457,0.0933,,,,,
325.562,-10.3815,295.167,0.235493,-0.0429,,,,,
325.583,-13.1504,295.551,0.306058,0.265308,,,,,
325.646,-11.0109,295.915,0.333365,-0.0194,,,,,
325.667,-9.67022,295.853,0.296926,0.505541,,,,,
325.729,-7.91367,295.224,0.180777,-0.182197,,,,,
325.75,-4.40747,294.805,0.115505,-0.0494,,,,,
325.812,2.98035,293.941,0.0178,-0.015,,,,,
325.833,2.32644,293.765,0.000827,0.111847,,,,,
325.896,2.26225,293.36,-0.000959,0.00801,,,,,
325.917,2.49087,293.329,0.00503,-0.0429,,,,,
325.979,1.2306,291.611,0.00114,-0.00579,,,,,
326.0,1.89419,290.6,3.41e-05,-0.029,,,,,
326.062,11.2989,289.801,-0.00391,0.0703,,,,,
326.083,4.01301,291.49,-0.00712,-0.195283,,,,,
326.146,2.71102,290.732,-0.0031,-0.0149,,,,,
326.167,2.52824,290.751,0.000294,-0.00683,,,,,
326.229,2.60727,291.444,0.00489,-0.0579,,,,,
326.25,0.213401,292.013,0.0123,0.0504,,,,,
326.312,-5.54505,294.453,0.0965,0.0582,,,,,
326.333,-6.35741,294.988,0.11483,-0.0162,,,,,
326.396,-10.684,296.198,0.192585,0.0197,,,,,
326.479,-8.94037,298.32,0.286843,0.0222,,,,,
326.5,-7.4177,298.821,0.329739,0.10525,,,,,
326.562,-13.149,299.299,0.409395,-0.0395,,,,,
326.583,-13.2285,299.228,0.386808,-0.0139,,,,,
326.646,-11.0853,299.36,0.277137,0.0592,,,,,
326.667,-10.2266,299.263,0.233019,-0.0736,,,,,
326.729,-3.75121,299.835,0.10865,0.0896,,,,,
326.75,-0.459055,299.56,0.0569,-0.00244,,,,,
327.479,-2.38637,303.447,0.138202,-0.155549,,,,,
327.5,-3.52677,303.744,0.164951,0.119607,,,,,
327.562,-3.51945,304.743,0.154303,0.0299,,,,,
327.583,-3.87493,305.324,0.205688,-0.527342,,,,,
327.646,-2.78676,305.236,0.150641,-0.0193,,,,,
327.667,-2.21756,305.268,0.140233,0.0292,,,,,
327.729,-0.963977,305.3,0.165039,-0.347134,,,,,
327.75,0.336673,304.922,0.123486,0.101392,,,,,
327.812,2.6926,301.974,0.013,0.0335,,,,,
327.833,1.05192,301.244,0.00435,-0.0752,,,,,
327.896,2.85411,300.34,0.00064,0.167146,,,,,
327.917,3.58747,300.2,-0.00155,0.0848,,,,,
327.979,4.00736,299.059,0.0362,-0.00991,,,,,
328.0,2.52878,297.408,0.0043,0.165958,,,,,
328.083,1.5922,300.049,0.00746,0.00936,,,,,
328.146,2.07202,301.329,-0.00108,0.0416,,,,,
328.167,-1.02525,301.056,-0.000238,0.034,,,,,
328.25,2.34536,300.355,0.00828,-0.00769,,,,,
328.312,-0.324311,298.888,0.0392,-0.0277,,,,,
328.333,-2.03492,300.205,0.14699,0.0483,,,,,
328.396,-5.72802,302.368,0.153596,0.0329,,,,,
328.479,-6.86181,303.82,0.511864,-0.0378,,,,,
328.5,-7.42784,303.457,0.499408,-0.0724,,,,,
328.562,-9.18349,300.685,0.269008,-0.0862,,,,,
328.583,-11.5376,300.801,0.321033,-0.0158,,,,,
328.646,-10.4303,297.931,0.188239,-0.0704,,,,,
328.667,-10.7974,297.699,0.153486,-0.0051,,,,,
328.729,-5.43098,298.236,0.102444,-0.0526,,,,,
328.75,-3.46319,298.016,0.0784,0.0197,,,,,
354.562,-4.39526,301.621,0.338882,-0.0254,,,,,
354.583,-3.85301,302.3,0.324053,-0.0654,,,,,
354.646,-11.6204,300.252,0.285819,-0.137155,,,,,
354.729,-11.9565,298.697,0.122403,0.0525,,,,,
354.75,-8.60873,298.383,0.0992,0.0422,,,,,
354.812,-2.0524,297.8,0.0476,-0.0381,,,,,
354.833,1.27382,297.622,0.0281,-0.120035,,,,,
354.896,2.6034,297.503,0.019,-0.0142,,,,,
354.917,0.877307,297.362,0.012,0.180279,,,,,
354.979,1.62332,296.646,-0.001,-0.0272,,,,,
355.0,2.21178,296.54,0.000106,-0.0466,,,,,
355.146,1.21655,295.634,-0.00404,0.134176,,,,,
355.167,2.20736,295.633,0.00083,-0.0629,,,,,
355.229,0.264486,296.023,0.0171,0.0967,,,,,
355.25,-1.66252,296.212,0.0266,0.00374,,,,,
355.312,-4.97809,296.648,0.0304,0.0445,,,,,
355.333,-5.64024,296.892,0.0359,0.0524,,,,,
355.396,-12.4199,297.987,0.0814,-0.0338,,,,,
355.417,-12.6188,298.326,0.0973,0.0443,,,,,
355.729,-13.6107,298.646,0.13361,-0.124869,,,,,
355.75,-11.1421,298.267,0.108793,-0.0392,,,,,
355.812,-2.88854,297.021,0.0566,0.112847,,,,,
355.833,-2.25589,296.807,0.0429,-0.00779,,,,,
355.896,-2.90046,296.898,0.0336,0.00697,,,,,
355.917,-0.235316,296.803,0.0313,0.0151,,,,,
355.979,-3.50561,296.649,0.0455,0.100789,,,,,
356.0,-4.39345,296.612,0.0533,-0.0121,,,,,
356.062,-3.35313,296.366,0.043,-0.0268,,,,,
356.083,-1.30002,296.488,0.0505,-0.499894,,,,,
356.146,-1.88581,295.899,0.0102,-0.0625,,,,,
356.312,-2.65166,295.67,0.184086,0.0629,,,,,
356.333,-5.20673,296.219,0.211092,-0.0446,,,,,
356.396,-10.9909,296.65,0.236701,-0.0239,,,,,
356.417,-6.77344,296.034,0.154239,-0.0352,,,,,
356.479,-13.0094,296.758,0.268505,-0.000902,,,,,
356.5,-14.4356,297.195,0.301446,-0.0284,,,,,
356.562,-13.4624,297.668,0.37661,-0.0367,,,,,
356.583,-12.0934,297.812,0.415991,-0.0226,,,,,
356.646,-9.21241,297.448,0.312948,0.0237,,,,,
356.667,-8.16676,297.602,0.317615,0.0164,,,,,
356.729,-4.89877,296.978,0.159032,-0.0436,,,,,
356.75,-4.2214,296.545,0.161987,0.0152,,,,,
356.812,2.10612,294.866,0.0376,-0.00665,,,,,
356.833,3.1473,294.432,0.0146,0.0296,,,,,
356.896,2.75429,294.042,0.00515,-0.0457,,,,,
356.917,2.02924,293.737,0.00322,0.00332,,,,,
356.979,1.13344,292.721,-0.000962,-0.0549,,,,,
357.0,3.01261,292.643,-0.00183,0.0749,,,,,
357.062,2.27941,293.838,0.0164,-0.0474,,,,,
357.083,2.21611,293.492,0.0116,-0.0182,,,,,
357.146,1.21651,292.352,0.000559,0.0433,,,,,
357.167,2.46522,292.274,0.00187,0.00544,,,,,
357.229,2.39344,293.146,0.0164,0.017,,,,,
357.25,0.989701,293.828,0.0351,-0.0238,,,,,
357.312,-2.94812,295.007,0.0793,0.0107,,,,,
357.333,-2.99282,295.078,0.0829,0.0419,,,,,
357.396,-7.00986,295.867,0.145332,-0.173958,,,,,
357.417,-9.41625,296.334,0.239487,0.184499,,,,,
357.479,-8.65184,297.061,0.32209,0.0426,,,,,
357.5,-9.67954,297.292,0.388947,-0.06,,,,,
357.562,-4.93863,297.118,0.299393,-0.2492,,,,,
357.583,-5.90237,297.362,0.360226,0.00905,,,,,
357.646,-4.72785,297.376,0.272776,0.0536,,,,,
357.667,-4.41315,297.412,0.239983,0.104012,,,,,
357.729,-4.62733,297.066,0.178004,0.123551,,,,,
357.75,-3.44653,296.636,0.150165,-0.0157,,,,,
357.812,2.06222,295.109,0.0295,-0.069,,,,,
357.833,3.1577,294.556,0.0117,0.221473,,,,,
357.896,1.7879,294.349,-0.000872,-0.00432,,,,,
357.917,1.48904,293.344,-0.00213,0.0148,,,,,
357.979,0.169541,289.235,-0.000714,0.00771,,,,,
358.0,5.46589,289.68,-0.00845,-0.00417,,,,,
358.062,-4.39901,289.252,-0.00415,-0.031,,,,,
358.083,1.47103,291.226,-0.0125,0.380085,,,,,
358.146,-3.21637,290.924,-0.000371,-0.101942,,,,,
358.167,1.69275,292.028,-0.00903,-0.0296,,,,,
358.229,0.981516,289.201,-0.00155,-0.0569,,,,,
358.25,0.737694,292.3,0.00565,-0.00998,,,,,
358.312,-3.70415,295.526,0.0787,-0.0322,,,,,
358.333,-5.91716,296.25,0.130051,-0.0548,,,,,
358.396,-6.77543,297.751,0.198317,-0.0261,,,,,
358.417,-8.22324,298.4,0.251096,-0.0272,,,,,
358.479,-5.88502,300.419,0.318561,0.0139,,,,,
358.5,-4.55193,300.978,0.352159,-0.00565,,,,,
358.562,-2.87512,300.746,0.287892,-0.031,,,,,
358.583,-2.0328,301.554,0.323484,-0.0216,,,,,
358.646,-3.17765,301.462,0.236683,-0.0294,,,,,
358.667,-2.53514,301.556,0.18561,-0.0183,,,,,
358.729,-1.01298,300.131,0.0591,-0.066,,,,,
358.75,-3.26886,299.807,0.100747,0.0293,,,,,
358.812,2.71905,298.315,-0.0111,0.0157,,,,,
358.833,3.72391,298.343,-0.0138,-0.00894,,,,,
358.896,2.32839,297.888,-0.015,-0.00649,,,,,
358.917,2.53941,297.813,-0.0107,-0.0479,,,,,
358.979,3.02894,296.867,-0.0082,-0.0335,,,,,
359.0,2.86988,297.317,-0.00482,0.189692,,,,,
359.062,1.9234,296.823,0.000746,-0.0581,,,,,
359.083,2.94928,297.17,0.00616,-0.0386,,,,,
359.146,3.07789,296.934,0.0255,-0.0901,,,,,
359.167,2.9567,296.599,0.0205,0.0656,,,,,
359.229,3.28612,295.945,0.00877,-0.0311,,,,,
359.25,1.34639,296.098,0.0121,-0.032,,,,,
359.312,-2.68062,296.891,0.0917,-0.00894,,,,,
359.333,-2.9342,297.136,0.0875,0.0231,,,,,
359.396,-8.09879,297.634,0.148036,0.0135,,,,,
359.417,-10.2285,297.79,0.204155,-0.108961,,,,,
359.479,-14.9477,299.228,0.404237,-0.0128,,,,,
359.5,-14.8336,299.378,0.43635,-0.0208,,,,,
359.562,-14.1342,299.422,0.415811,-0.0198,,,,,
359.583,-14.5541,299.46,0.401508,-0.00822,,,,,
359.646,-9.83522,297.499,0.177253,-0.0161,,,,,
359.667,-9.9592,297.776,0.162685,-0.0103,,,,,
359.729,-4.17124,297.169,0.105811,-0.0224,,,,,
359.75,-0.364614,296.831,0.0675,0.00607,,,,,
359.812,1.98886,296.344,0.063,0.0847,,,,,
359.833,3.36571,295.897,0.0311,-0.0137,,,,,
359.896,2.36662,295.224,0.0271,0.0176,,,,,
359.917,2.00698,295.029,0.0344,-0.0284,,,,,
359.979,2.28833,294.919,0.0495,0.0361,,,,,
360.0,2.1764,294.874,0.05,-0.188512,,,,,
360.062,1.90407,294.803,0.0571,0.0402,,,,,
360.083,1.77129,294.66,0.0379,0.0438,,,,,
360.146,1.64035,294.815,0.0429,-0.0472,,,,,
360.167,1.89316,294.825,0.0685,0.0651,,,,,
360.229,2.90986,294.764,0.0455,0.108437,,,,,
360.25,1.78851,294.878,0.0461,0.0727,,,,,
360.312,-2.13464,294.448,0.0644,-0.0472,,,,,
360.333,-3.59123,294.706,0.0954,-0.251131,,,,,
360.396,-9.87077,295.99,0.14337,0.125936,,,,,
360.417,-11.0899,295.496,0.148795,0.0376,,,,,
360.479,-13.1326,296.075,0.177962,-0.0933,,,,,
360.562,-12.8823,298.031,0.469131,-0.044,,,,,
360.583,-9.35651,297.48,0.256394,0.00552,,,,,
360.646,-8.1293,296.779,0.223886,0.0311,,,,,
360.667,-6.45744,296.972,0.182702,0.0132,,,,,
360.729,-6.56476,295.81,0.149304,-0.0178,,,,,
360.75,-4.98683,295.464,0.153296,-0.0336,,,,,
360.812,1.09321,294.229,0.0569,0.0592,,,,,
360.833,3.23835,293.603,0.0484,0.0213,,,,,
360.896,2.1653,293.507,0.039,0.017,,,,,
360.917,2.2259,293.485,0.039,0.0331,,,,,
360.979,1.63336,293.784,0.0351,0.111856,,,,,
361.062,1.51561,293.821,0.0448,0.0397,,,,,
361.083,1.9221,293.733,0.0344,-0.108072,,,,,
361.146,1.50973,293.68,0.0297,0.0581,,,,,
361.167,1.58329,293.757,0.0292,-0.00799,,,,,
361.229,2.16242,294.036,0.0242,0.392796,,,,,
361.25,-0.195974,294.362,0.0391,0.378294,,,,,
361.312,-6.41139,295.718,0.0958,-0.295378,,,,,
361.333,-9.05133,296.144,0.092,0.159087,,,,,
361.396,-4.92402,299.042,0.158265,-0.0846,,,,,
361.417,-7.27708,299.173,0.169537,-0.0128,,,,,
361.479,-6.67279,299.392,0.149915,-0.136122,,,,,
361.5,-6.93913,300.036,0.206861,0.105032,,,,,
361.562,-6.85963,301.42,0.243746,0.0485,,,,,
361.583,-6.34963,301.183,0.201618,0.0231,,,,,
361.646,-7.4209,301.099,0.207305,-0.153851,,,,,
361.667,-5.44818,300.725,0.157694,0.046,,,,,
361.729,-4.43057,299.54,0.109789,0.0191,,,,,
361.75,-3.76966,299.015,0.0869,-0.0263,,,,,
361.812,2.03631,297.343,0.0262,0.0215,,,,,
361.833,3.32044,296.802,0.0203,0.0169,,,,,
361.896,2.40667,295.031,0.000871,0.0518,,,,,
361.917,2.53871,294.441,-0.00032,-0.0319,,,,,
361.979,2.26852,293.269,-0.00859,0.177377,,,,,
362.0,3.00876,292.991,-0.00988,-0.0725,,,,,
362.062,2.56084,292.733,-0.00834,-0.0258,,,,,
362.083,2.7889,292.716,-0.00586,-0.0212,,,,,
362.146,2.52218,293.319,-0.000451,-0.108212,,,,,
362.167,2.34681,293.497,0.00312,-0.211574,,,,,
362.229,2.49421,293.392,0.00861,-0.328692,,,,,
362.25,1.23264,293.732,0.0189,-0.283103,,,,,
362.312,-1.67815,296.074,0.0783,-0.212956,,,,,
362.333,-4.23731,296.786,0.107716,-0.104843,,,,,
362.396,-9.03175,298.71,0.18794,-0.119507,,,,,
362.417,-8.42829,299.704,0.222273,-0.0389,,,,,
362.5,-7.021,301.562,0.304963,-0.199609,,,,,
362.562,-8.60435,301.532,0.293669,-0.0515,,,,,
362.583,-9.17552,301.076,0.240053,0.219921,,,,,
362.646,-8.76294,300.141,0.185416,0.287411,,,,,
362.667,-7.31205,299.83,0.144682,-0.209785,,,,,
362.729,-5.12591,299.103,0.0906,-0.0535,,,,,
362.75,-3.83234,298.742,0.064,-0.224847,,,,,
362.812,2.70892,298.189,-0.00607,0.217042,,,,,
362.833,0.440442,298.244,0.0239,0.149423,,,,,
362.896,2.33028,296.138,3.76e-05,0.0744,,,,,
362.917,1.63038,295.148,-0.00119,0.0134,,,,,
362.979,-0.326303,293.832,-0.00134,0.0309,,,,,
363.0,3.30159,292.839,-0.00477,-0.383673,,,,,
363.312,-4.90722,297.076,0.0161,0.0291,,,,,
363.333,-8.70736,297.337,0.00553,0.0457,,,,,
363.479,-10.8239,300.424,0.270028,0.0303,,,,,
363.5,-8.04598,300.402,0.20775,0.0252,,,,,
363.562,-8.83362,300.991,0.230917,0.112791,,,,,
363.583,-12.9258,301.326,0.289998,0.0501,,,,,
363.646,-11.8144,299.762,0.179911,0.222508,,,,,
363.667,-12.5987,299.506,0.165499,0.0761,,,,,
363.729,-6.61312,298.339,0.0731,-0.0557,,,,,
363.75,-6.31514,297.914,0.0588,0.126571,,,,,
363.812,1.26359,296.818,-0.00125,0.0675,,,,,
363.833,2.39633,296.699,-0.0117,0.219994,,,,,
363.896,2.27088,296.177,-0.0092,-0.0334,,,,,
363.917,2.40009,296.259,-0.00749,0.0138,,,,,
363.979,3.0827,295.561,-0.00465,0.0279,,,,,
364.0,2.72746,294.856,-0.00749,-0.00428,,,,,
364.062,2.37877,294.087,-0.00693,-0.00152,,,,,
364.562,-6.44026,304.07,0.253927,0.0875,,,,,
364.583,-6.9646,305.006,0.285611,-0.243201,,,,,
364.646,-6.78912,303.698,0.163079,0.296387,,,,,
364.667,-5.82061,303.469,0.139711,0.076,,,,,
364.729,-4.28485,302.563,0.0683,0.0131,,,,,
364.75,-5.14869,301.965,0.0794,-0.0174,,,,,
364.812,1.28398,300.532,0.002,-0.0144,,,,,
364.833,1.42435,300.387,-0.00292,0.362938,,,,,
365.312,-2.6242,303.522,0.0463,0.035,,,,,
365.333,-1.94107,304.915,0.120107,-0.055,,,,,
365.396,0.504377,310.79,0.175935,-0.215494,,,,,
365.417,-0.0951,311.553,0.154053,0.0385,,,,,
365.479,-0.0686,313.588,0.318086,0.0998,,,,,
365.5,0.237263,313.964,0.396022,0.0534,,,,,
365.562,1.07212,315.567,0.326819,0.00678,,,,,
365.583,1.12247,316.183,0.360262,0.0344,,,,,
365.667,-0.566979,311.219,0.264003,-0.0988,,,,,
365.729,-0.496711,307.717,0.141099,-0.042,,,,,
365.75,0.235501,307.443,0.134264,0.0124,,,,,
365.812,2.95729,306.177,0.0306,0.0125,,,,,
365.833,2.2097,305.573,0.0142,0.0325,,,,,
365.896,2.44904,303.124,0.0156,-0.0967,,,,,
365.917,2.41793,302.653,0.00359,0.141649,,,,,
365.979,-1.60873,302.635,0.0102,0.0772,,,,,
